3	193
183	267
114	183
107	114
85	107
85	158
171	268
65	171
65	216
39	216
39	136
136	269
152	270
79	152
79	221
52	221
52	141
141	271
11	188
11	23
23	60
60	147
147	272
129	273
47	129
34	47
4	34
4	194
194	274
164	275
72	164
72	98
98	121
121	176
176	276
184	277
115	184
108	115
86	108
86	159
172	278
66	172
66	217
40	217
40	137
137	279
151	280
80	151
80	220
53	220
53	140
140	281
12	187
12	24
24	61
61	148
148	282
128	283
48	128
35	48
5	35
5	195
195	284
163	285
73	163
73	99
99	122
122	175
175	286
185	287
116	185
109	116
87	109
87	160
173	288
67	173
67	218
41	218
41	138
138	289
150	290
81	150
81	219
54	219
54	139
139	291
49	127
36	49
6	36
6	196
74	162
74	100
100	123
123	174
149	292
62	149
25	62
13	25
13	124
117	186
110	117
88	110
88	161
118	179
91	118
91	225
225	293
274	284
193	274
14	292
282	292
272	282
265	272
232	265
144	232
144	239
239	262
262	271
271	281
281	291
55	291
55	290
280	290
270	280
261	270
240	261
155	240
186	287
277	287
267	277
245	267
181	245
179	243
243	264
264	276
276	286
174	286
162	285
275	285
263	275
166	263
168	241
241	259
259	268
268	278
278	288
42	288
42	289
279	289
269	279
260	269
236	260
133	236
131	266
266	273
273	283
127	283
196	284
15	230
230	251
233	251
233	249
238	249
21	238
21	242
242	252
252	256
246	256
246	250
248	250
93	248
93	247
247	293
244	293
244	258
255	258
237	255
32	237
32	235
235	254
254	257
234	257
234	253
231	253
15	231
